ID,NIR_R,NIR_S,NIR_T,NIR_U,NIR_V,NIR_W,Vis_Violet,Vis_Blue,Vis_Green,Vis_Yellow,Vis_Orange,Vis_Red
49.0,1910.23,331.12,167.03,78.74,112.74,52.39,297.07,253.12,534.63,1046.46,1608.0,1474.75
50.0,1220.14,602.97,141.15,87.02,107.62,74.03,340.59,266.8,656.05,1161.56,1274.26,1255.89
50.0,1236.37,590.7,119.2,77.08,105.91,74.03,373.24,267.94,549.94,1072.82,1266.68,1323.54
50.0,1428.9,522.23,114.49,72.11,106.76,66.05,325.36,269.08,455.05,1001.65,1365.28,1451.67
50.0,1420.79,434.34,130.18,78.74,100.78,59.22,314.48,280.48,544.84,1138.72,1327.36,1302.05
50.0,1305.96,448.65,112.14,67.13,88.83,52.39,389.56,433.26,561.16,1220.43,1201.26,1382.43
50.0,1098.35,426.17,94.89,57.19,77.72,48.97,284.01,324.95,503.01,1167.71,1067.57,1306.82
50.0,1034.56,391.42,83.12,52.21,75.16,48.97,297.07,389.93,474.44,1194.07,880.8,1146.85
50.0,1144.75,334.19,82.34,49.73,85.41,52.39,230.69,326.09,365.27,832.07,621.96,825.32
50.0,1358.16,345.43,97.24,57.19,101.64,59.22,214.37,267.94,403.02,858.43,839.08,1045.78
50.0,1725.82,444.56,124.69,72.11,122.14,72.89,187.16,238.29,518.31,1028.01,846.66,1083.98
51.0,1918.35,457.85,151.35,82.05,129.82,72.89,332.98,135.68,1104.98,1299.51,1981.55,1193.81
51.0,1718.86,510.99,141.15,76.25,118.72,70.61,417.85,258.82,1356.99,1679.08,1973.02,1429.39
51.0,1604.04,551.87,136.45,77.08,121.28,74.03,614.81,459.48,1439.64,2048.11,2511.55,1785.15
51.0,1796.57,483.4,133.31,72.11,128.97,74.03,590.87,410.46,1492.69,2003.3,2329.51,1444.51
51.0,2334.73,504.86,158.41,79.56,139.22,74.03,359.09,338.63,1316.18,1616.7,1114.98,796.67
51.0,3008.59,634.65,212.52,101.94,183.63,93.39,532.11,531.31,1216.19,1615.82,1034.39,816.57
51.0,2553.94,624.43,236.83,120.18,173.38,87.69,212.19,184.71,792.77,1043.82,858.99,662.96
51.0,2630.48,613.19,213.3,113.55,152.88,80.86,204.57,232.59,847.86,1118.51,945.27,694.0
51.0,3139.65,815.54,200.75,120.18,202.42,109.33,297.07,303.28,902.96,1180.01,1198.41,896.15
51.0,2044.77,454.78,156.05,88.68,140.93,74.03,326.45,293.02,897.86,1252.94,1370.02,1088.76
52.0,1116.91,601.95,125.47,75.42,77.72,52.39,318.83,238.29,506.07,591.32,572.66,487.87
52.0,714.45,473.18,91.75,58.84,57.22,41.0,243.75,226.89,516.27,644.92,567.92,603.27
52.0,666.9,370.98,68.22,45.58,56.37,42.14,208.93,217.77,435.67,590.45,546.11,671.72
52.0,649.5,294.33,58.03,36.47,54.66,41.0,484.23,474.31,437.71,809.23,799.26,1002.8
52.0,735.33,298.42,54.89,36.47,60.64,44.42,216.54,168.74,320.37,586.93,955.7,1083.98
52.0,765.48,327.03,67.44,44.76,64.06,42.14,277.48,221.19,361.18,805.71,1209.79,1313.19
52.0,640.22,244.25,71.36,45.58,53.81,33.03,297.07,262.24,466.27,1011.31,1229.7,1219.28
52.0,612.39,175.78,76.85,48.07,49.54,27.33,232.87,256.54,520.35,995.5,1229.7,1115.02
52.0,565.99,138.99,79.99,45.58,46.12,25.06,186.07,249.69,524.43,1030.64,989.83,985.29
52.0,672.7,164.54,62.74,39.78,51.25,28.47,139.28,251.98,456.07,899.73,665.57,781.55
53.0,1360.48,420.03,109.0,60.5,84.56,45.56,450.5,351.17,616.26,1026.25,1522.67,1192.22
53.0,1432.38,397.55,111.36,59.67,87.12,45.56,577.81,347.75,781.55,1180.89,1726.51,1149.24
53.0,1093.72,324.99,94.89,51.39,73.45,39.86,263.33,168.74,641.77,940.14,1441.13,935.95
53.0,1051.96,302.51,94.1,52.21,73.45,43.28,342.77,190.41,740.73,1012.19,1583.35,963.8
53.0,1230.57,365.87,98.02,55.53,85.41,52.39,261.16,111.74,709.1,969.14,1684.8,995.64
53.0,2003.02,520.19,138.02,77.08,125.55,74.03,290.54,101.47,811.13,1073.7,1733.15,994.84
53.0,1968.22,672.46,157.62,89.51,124.7,75.17,216.54,85.51,669.31,944.54,1522.67,963.01
53.0,1743.22,706.19,145.86,87.85,115.3,76.3,235.04,88.93,655.03,938.39,1323.56,888.99
53.0,1911.39,637.72,135.67,81.22,121.28,75.17,200.22,87.79,583.61,814.5,945.27,762.45
53.0,2091.17,608.08,148.21,84.54,123.84,71.75,272.04,133.4,623.4,792.53,1010.69,793.49
54.0,1617.96,398.57,119.2,63.82,103.35,55.81,379.77,344.33,572.39,1037.67,1371.92,1214.5
54.0,2257.02,423.1,128.61,67.13,128.97,68.33,312.3,250.84,585.65,999.89,1351.06,1023.49
54.0,3111.81,589.68,186.64,91.17,167.4,86.55,338.42,223.47,691.76,1034.16,1219.27,822.14
54.0,3654.61,783.86,237.61,119.35,204.13,110.47,294.89,200.67,642.79,948.93,1087.48,717.88
54.0,3783.35,1007.67,263.49,140.9,217.8,124.14,284.01,183.57,615.24,880.4,1029.65,684.45
54.0,3350.74,1050.59,258.78,140.9,198.15,116.17,324.27,181.29,601.97,863.7,1029.65,678.88
54.0,2675.72,981.1,231.34,132.61,169.11,103.64,223.07,110.6,498.92,745.97,1003.1,660.58
54.0,2703.55,871.75,205.46,117.69,166.55,101.36,213.28,95.77,517.29,752.99,1036.29,695.59
54.0,2371.84,802.25,198.4,110.23,143.49,86.55,221.98,100.33,487.7,741.57,1108.34,804.63
54.0,2007.66,726.63,173.31,98.63,123.84,74.03,248.1,94.63,426.48,692.37,1183.24,895.36
55.0,2986.55,688.81,194.48,96.97,159.72,83.14,389.56,198.39,660.13,1143.99,2098.17,1602.89
55.0,2774.3,696.99,196.83,98.63,146.91,82.0,573.46,316.96,876.43,1426.91,2245.13,1764.45
55.0,3202.28,676.55,203.89,100.28,167.4,85.42,511.43,192.69,659.11,1184.41,2192.04,1725.45
55.0,2991.19,735.83,209.38,105.26,158.86,84.28,379.77,135.68,681.56,1125.54,2163.59,1645.87
55.0,2482.03,723.56,193.7,100.28,135.8,74.03,280.74,152.78,766.24,1258.21,1847.87,1352.19
55.0,2825.33,710.28,203.89,106.09,156.3,82.0,156.69,153.92,678.5,1100.94,1411.74,1188.24
55.0,2775.46,703.12,186.64,99.46,158.01,87.69,377.59,358.01,889.7,1250.3,1485.69,1246.34
55.0,3052.66,755.24,203.11,106.91,171.67,96.8,455.94,209.79,494.84,834.71,1553.96,1266.24
55.0,3170.96,820.65,209.38,111.06,181.92,104.78,342.77,120.86,464.23,745.09,1664.89,1251.11
55.0,3558.34,864.59,223.49,120.18,207.55,117.3,321.01,100.33,627.48,962.99,1987.24,1334.68
56.0,1878.92,556.98,141.94,78.74,115.3,63.78,248.1,144.8,858.07,1201.98,1545.42,1075.23
56.0,1752.5,512.01,143.51,77.91,105.05,55.81,391.74,241.71,856.03,1212.52,1493.28,1165.16
56.0,2001.86,502.81,141.94,77.91,114.45,58.08,325.36,210.93,636.66,955.08,1253.4,1146.06
56.0,1838.32,442.52,127.04,68.79,105.91,52.39,336.24,214.35,586.67,912.03,1329.25,1245.54
56.0,1844.12,417.99,131.74,68.79,108.47,52.39,488.58,247.41,659.11,1078.97,1780.56,1419.04
56.0,1902.11,405.73,129.39,68.79,111.89,54.67,255.72,149.36,638.7,1061.4,1704.71,1284.54
56.0,1985.62,401.64,127.82,68.79,118.72,55.81,254.63,179.01,707.06,1125.54,1583.35,1267.03
56.0,2123.64,379.15,143.51,72.93,122.99,54.67,531.02,394.5,816.24,1303.9,1664.89,1384.02
56.0,2149.16,396.53,161.54,79.56,124.7,59.22,297.07,184.71,580.55,1006.04,1514.14,1204.95
56.0,2224.55,505.88,168.6,87.85,130.68,66.05,210.01,136.82,588.71,955.08,1274.26,980.52
57.0,2173.51,613.19,183.5,96.97,134.95,70.61,649.63,332.93,1174.36,1421.64,1624.12,1158.0
57.0,2165.39,591.73,204.67,109.4,149.47,80.86,457.03,263.38,1126.41,1332.9,1589.98,1184.26
57.0,1758.3,433.32,180.36,95.31,122.14,58.08,486.41,427.56,898.88,1346.08,1660.14,1480.33
57.0,1196.94,306.59,193.7,97.8,91.39,43.28,327.53,342.05,609.12,1051.73,1374.76,1251.11
57.0,1106.47,238.12,192.91,96.97,90.53,42.14,340.59,315.82,478.52,847.89,1167.13,1212.91
57.0,968.45,187.02,178.8,90.34,84.56,38.72,325.36,303.28,569.32,894.46,1196.52,1037.02
57.0,1203.9,207.46,214.08,106.09,102.49,51.25,429.82,417.3,780.53,1216.92,1163.33,1045.78
57.0,2107.4,512.01,213.3,104.43,134.95,70.61,396.09,384.23,691.76,1066.67,1368.13,1188.24
57.0,2238.46,538.58,185.85,91.17,145.2,78.58,385.21,296.44,777.46,1135.2,1699.02,1165.96
57.0,1999.54,481.35,221.14,110.23,148.61,79.72,325.36,262.24,921.33,1201.1,1549.22,991.66
58.0,1339.6,399.59,110.57,64.65,92.24,51.25,292.71,116.3,781.55,1121.14,1793.83,1017.13
58.0,1556.49,415.95,114.49,63.82,100.78,55.81,288.36,151.64,808.07,1127.3,1443.03,887.4
58.0,1686.39,413.9,123.9,67.96,108.47,56.94,339.5,214.35,800.93,1171.23,1607.05,1136.51
58.0,1750.18,384.26,130.96,70.45,112.74,58.08,373.24,231.45,816.24,1289.84,1624.12,1185.85
58.0,1935.75,387.33,141.94,77.08,122.99,62.64,258.98,171.02,702.98,1136.96,1386.14,1090.35
58.0,1968.22,399.59,140.37,75.42,121.28,61.5,348.21,254.26,841.74,1309.17,1216.43,951.07
58.0,2127.12,444.56,141.94,76.25,125.55,63.78,194.78,173.3,605.03,919.06,822.01,735.39
58.0,2373.0,512.01,151.35,82.05,138.36,71.75,339.5,342.05,759.1,1165.08,1068.52,956.64
58.0,2673.4,565.15,156.84,84.54,159.72,79.72,325.36,261.1,724.41,1153.65,1078.0,937.54
58.0,2620.05,480.33,152.92,79.56,150.32,72.89,273.13,210.93,619.32,990.23,1020.17,877.85
59.0,5220.37,1416.46,320.73,187.31,339.93,202.72,463.55,237.15,647.89,984.96,1469.57,1333.88
59.0,4696.13,1293.83,287.01,171.56,326.27,194.75,898.82,669.27,1568.19,1915.44,2466.04,1824.94
59.0,4111.58,1031.18,283.09,160.79,264.77,140.08,1058.78,785.57,2284.44,3195.61,4106.27,2915.29
59.0,3878.46,1081.25,291.72,165.76,252.81,140.08,1220.91,1120.78,2596.65,3758.82,3764.95,2912.9
59.0,3482.96,1173.23,275.25,164.1,227.19,124.14,600.66,762.77,2133.44,3121.81,2367.44,1678.5
59.0,2550.46,935.11,206.24,127.63,168.26,99.08,359.09,582.62,1093.76,1442.73,1458.2,892.97
59.0,1883.56,763.42,164.68,103.6,131.53,79.72,416.76,600.86,1021.32,1403.19,1719.88,1101.49
59.0,1808.17,561.07,124.69,77.08,132.39,89.97,594.13,400.2,765.22,1201.1,1750.22,1513.75
59.0,1747.86,520.19,115.28,67.96,122.99,82.0,404.79,204.09,608.1,1165.96,2405.36,1879.06
59.0,1577.36,500.77,105.08,67.13,126.41,93.39,665.95,521.05,1318.22,2352.12,3050.08,2429.01
60.0,3883.1,785.9,189.77,115.2,249.4,137.8,150.17,144.8,936.63,1200.22,1909.5,1264.64
60.0,4726.29,973.95,267.41,150.84,292.1,151.47,712.74,190.41,1193.74,1906.65,4740.56,3097.54
60.0,4580.15,904.45,252.51,139.24,286.12,141.22,1919.51,1018.16,5202.48,7573.88,9258.32,5519.39
60.0,4553.47,880.95,280.74,145.87,268.19,130.97,914.05,1115.08,3661.84,5585.52,4181.18,2781.58
60.0,4068.67,977.01,287.8,155.81,248.54,125.28,996.75,1413.8,2442.59,3809.78,3179.02,2264.26
60.0,3735.8,888.1,265.84,145.87,216.09,110.47,379.77,717.16,2033.45,3144.65,2235.65,1655.42
60.0,3318.26,759.33,210.95,117.69,192.17,93.39,171.93,327.23,1522.28,2467.22,1594.73,1407.1
60.0,2747.63,631.58,182.72,98.63,155.45,79.72,322.09,559.82,1020.29,1889.95,1618.43,1368.9
60.0,3308.98,621.36,174.09,96.14,207.55,101.36,550.61,492.55,1165.18,2073.59,2421.48,1692.82
60.0,2283.7,509.97,137.23,77.08,139.22,72.89,309.04,243.99,1366.17,2229.11,2855.71,1692.82
61.0,2417.08,806.34,134.88,94.48,198.15,135.53,238.31,207.51,943.77,1571.89,2030.86,1525.69
61.0,2780.1,733.78,130.18,88.68,204.98,135.53,861.82,402.48,1017.23,1582.43,2762.8,1750.13
61.0,4243.8,894.23,178.01,112.72,280.15,176.53,1343.87,639.63,2883.35,3948.61,5795.81,3435.79
61.0,8424.97,1460.41,395.23,217.14,498.8,263.08,2441.82,2166.3,7873.61,9118.53,9368.3,4459.28
61.0,8759.0,1754.74,514.43,279.3,517.59,261.94,1038.1,1282.68,4382.17,5646.14,5382.43,3114.25
61.0,9392.27,1634.15,563.83,301.68,564.56,265.36,911.87,1056.93,3091.49,4607.59,3826.58,2750.54
61.0,8587.35,1501.29,471.3,252.78,504.77,257.39,293.8,681.82,1689.61,2861.73,1870.63,1777.19
61.0,3058.46,1426.68,303.48,199.74,245.98,156.03,178.46,641.91,1030.5,2007.69,1423.12,1507.39
61.0,2744.15,1099.65,199.18,133.44,207.55,153.75,166.49,494.83,899.9,1775.73,1656.35,1666.56
61.0,2906.52,901.39,194.48,122.66,203.28,130.97,366.71,519.91,912.14,1833.72,1848.82,2003.21
62.0,2221.07,553.91,159.19,88.68,142.64,75.17,733.42,541.58,2671.13,3330.05,3250.13,2011.97
62.0,2958.71,655.09,179.58,105.26,181.92,84.28,602.84,578.06,1745.72,2406.6,1843.13,1356.17
62.0,2649.04,541.65,149.0,87.02,163.99,87.69,358.0,494.83,1034.58,1472.6,1072.32,1070.45
62.0,2141.04,573.33,143.51,84.54,140.93,74.03,300.33,474.31,1174.36,1954.1,1746.42,1551.95
62.0,1332.64,493.62,134.88,82.05,98.22,47.83,402.62,441.24,1246.8,2048.99,1924.67,1540.81
62.0,1005.57,292.29,94.1,54.7,77.72,44.42,557.14,399.06,1382.5,2153.55,2601.62,1672.13
62.0,1134.31,426.17,112.14,68.79,95.66,61.5,533.2,378.53,1742.66,2399.57,2626.27,1214.5
62.0,3387.85,741.96,210.16,125.98,236.59,133.25,445.06,388.79,1717.16,1794.18,1400.36,561.09
62.0,4238.0,986.21,264.27,151.67,292.96,159.44,318.83,280.48,941.73,890.06,926.31,531.64
62.0,5685.46,1187.54,350.53,194.77,380.93,205.0,225.25,295.3,1118.24,1375.07,1624.12,914.46
63.0,621.67,187.02,85.48,50.56,49.54,27.33,299.24,258.82,885.62,1200.22,1252.46,880.24
63.0,613.55,203.37,74.5,44.76,47.83,27.33,299.24,269.08,1030.5,1476.99,1450.61,1069.65
63.0,634.42,247.32,69.01,43.93,52.95,29.61,336.24,352.31,1056.01,1666.78,1413.64,1189.83
63.0,501.04,163.52,52.54,31.49,38.43,21.64,236.13,261.1,887.66,1447.12,1263.83,1123.77
63.0,504.52,124.68,43.91,24.86,37.58,21.64,189.34,224.61,722.37,1260.85,1122.57,1039.41
63.0,621.67,116.51,46.27,24.86,45.27,23.92,196.96,232.59,662.17,1197.59,950.96,871.48
63.0,598.47,121.62,55.68,29.84,46.12,22.78,157.78,192.69,585.65,993.74,639.98,522.09
63.0,733.01,151.25,68.22,38.95,56.37,30.75,120.79,151.64,469.34,715.21,379.24,253.88
63.0,1020.65,247.32,90.18,52.21,78.58,44.42,118.61,174.44,472.4,693.25,362.18,235.58
63.0,1576.2,326.01,116.06,67.13,109.33,61.5,143.64,166.46,499.94,710.82,428.55,293.68
64.0,2362.56,602.97,294.86,183.99,195.59,107.05,586.52,597.44,1784.5,3012.86,2981.81,2602.51
64.0,2553.94,603.99,207.03,135.09,192.17,110.47,417.85,880.2,1767.15,3381.89,3468.2,2799.09
64.0,2395.04,779.77,159.19,109.4,187.05,123.0,808.5,739.96,1786.54,2992.65,3657.82,2832.52
64.0,2117.84,750.13,133.31,92.0,179.36,126.42,568.02,565.52,2087.52,3315.99,3891.05,2847.64
64.0,3012.07,1094.54,194.48,134.27,245.98,170.83,549.52,565.52,1909.99,3225.49,3515.6,2597.73
64.0,1929.95,1059.79,184.29,127.63,158.01,110.47,659.42,418.44,2133.44,3430.21,3944.15,2704.38
64.0,967.29,680.64,109.0,81.22,88.83,74.03,640.92,571.22,2621.14,3749.16,3931.82,2261.08
64.0,871.03,396.53,79.2,57.19,73.45,53.53,425.47,515.35,2497.68,3020.76,2216.69,998.82
64.0,1084.44,403.68,89.4,62.99,107.62,88.83,365.62,578.06,1765.11,2326.64,1544.48,793.49
64.0,6065.89,1322.44,326.22,197.25,411.68,259.66,335.15,614.55,1496.77,2221.2,1515.08,881.03
65.0,2100.44,584.57,126.25,77.91,150.32,91.11,601.75,255.4,984.58,2006.81,2962.85,2892.21
65.0,1643.47,493.62,113.71,68.79,122.14,80.86,1341.7,1254.18,2379.33,4100.61,5244.96,4260.31
65.0,3684.77,850.29,225.06,129.29,257.09,156.03,1205.68,820.91,2348.72,3931.04,6223.41,3982.55
65.0,4900.26,1182.43,254.08,158.3,347.62,218.66,1506.01,1031.84,4938.23,5705.01,8530.17,4648.7
65.0,6043.85,1412.38,413.27,231.23,400.57,234.61,957.58,933.79,5299.41,6413.19,7224.62,3676.14
65.0,5004.65,1490.05,374.84,229.58,355.31,212.97,966.28,588.32,3575.11,4155.09,4913.12,2708.36
65.0,2589.89,1199.8,272.11,182.34,202.42,126.42,260.07,486.85,1923.26,2970.68,1876.31,1740.58
65.0,1140.11,694.95,129.39,99.46,113.6,87.69,171.93,291.88,998.87,1707.2,1644.03,1485.9
65.0,1160.99,555.96,109.0,80.39,110.18,83.14,375.41,571.22,1006.01,1925.1,1726.51,1704.76
65.0,1946.19,595.81,119.98,85.37,158.86,112.75,459.2,312.4,873.37,1491.93,1617.48,1594.14
66.0,1866.16,309.66,152.92,85.37,140.07,75.17,196.96,246.27,1133.55,1572.77,986.04,623.97
66.0,2021.58,436.39,169.39,92.83,156.3,87.69,183.9,221.19,1043.76,1406.7,919.67,555.52
66.0,2237.3,562.09,201.54,112.72,177.65,104.78,183.9,214.35,994.79,1295.12,899.76,511.75
66.0,2350.97,680.64,215.65,125.15,186.19,110.47,211.1,228.03,980.5,1241.52,915.88,483.1
66.0,2259.34,705.17,207.03,121.0,174.24,101.36,192.6,196.11,905.0,1104.45,886.49,417.83
66.0,2137.56,661.22,189.77,111.06,156.3,89.97,193.69,182.43,846.84,997.26,884.59,386.79
66.0,1917.19,622.39,167.82,98.63,137.51,77.44,219.81,191.55,837.66,983.2,914.93,395.55
66.0,1514.73,514.06,141.15,85.37,110.18,61.5,238.31,206.37,849.91,1003.41,934.84,429.77
66.0,1389.47,462.96,127.82,77.91,99.08,53.53,242.66,220.05,883.58,1037.67,1079.9,557.11
66.0,1231.73,388.35,114.49,68.79,85.41,44.42,352.56,278.2,1072.33,1352.23,1506.55,934.36
67.0,2863.61,685.75,241.53,145.04,207.55,115.03,521.23,275.92,1380.46,2178.15,3174.28,2029.48
67.0,2730.23,677.57,225.06,139.24,203.28,112.75,585.43,373.97,1699.81,2693.03,3763.06,2351.81
67.0,2138.72,638.74,192.91,126.81,171.67,93.39,626.78,519.91,1987.53,2986.5,3193.24,2137.72
67.0,1994.9,623.41,181.93,114.37,150.32,87.69,344.95,339.77,1489.63,2367.06,2076.37,1513.75
67.0,1621.44,538.58,142.72,92.83,128.97,84.28,254.63,321.52,1259.04,2011.21,1779.61,1152.43
67.0,2072.61,588.66,138.02,92.0,158.01,103.64,374.33,377.39,1194.77,1920.71,1863.99,1200.97
67.0,2869.41,738.89,170.17,116.03,217.8,130.97,435.26,271.36,979.48,1641.3,1972.07,1168.34
67.0,3595.46,833.94,302.7,171.56,260.5,136.67,386.3,243.99,1043.76,1638.66,2152.22,1115.82
67.0,4250.76,962.7,329.36,175.71,267.33,138.94,408.06,344.33,1250.88,1867.99,2099.12,1099.1
67.0,4415.46,1007.67,282.31,156.64,279.29,156.03,473.35,452.64,1228.43,1963.76,1978.71,1181.08
68.0,1432.38,280.02,180.36,96.97,101.64,44.42,252.45,108.32,801.95,943.66,1209.79,508.56
68.0,1379.03,266.74,180.36,96.97,95.66,38.72,516.87,177.86,1096.82,1353.98,1653.51,715.49
68.0,902.34,211.55,122.33,62.16,58.08,23.92,387.38,158.48,912.14,1245.03,1491.38,697.19
68.0,917.42,175.78,98.81,50.56,58.08,26.19,388.47,198.39,974.38,1317.96,1399.41,578.6
68.0,890.75,180.89,83.91,45.58,58.93,26.19,496.2,248.55,1056.01,1269.64,1591.88,690.02
68.0,954.54,174.76,85.48,45.58,63.2,27.33,550.61,236.01,1356.99,1606.15,1795.72,709.92
68.0,998.61,192.13,100.38,52.21,65.77,29.61,449.41,220.05,1406.99,1633.39,1778.66,761.65
68.0,1169.1,199.29,94.89,50.56,77.72,35.31,525.58,282.76,1534.52,1892.59,1799.52,924.81
68.0,1251.45,202.35,114.49,58.84,80.29,35.31,348.21,202.95,1151.91,1433.94,1295.12,608.84
68.0,1496.17,203.37,157.62,74.59,98.22,42.14,314.48,214.35,1025.4,1232.73,1041.98,510.95
69.0,4791.24,1072.06,355.24,186.48,275.02,140.08,702.95,753.65,3167.0,3568.16,4733.93,2655.04
69.0,3348.42,935.11,265.84,150.84,213.53,113.89,1083.8,1085.43,4676.01,5086.45,5867.87,3287.75
69.0,2928.56,721.52,207.03,114.37,177.65,100.22,1157.8,1174.36,5211.67,5781.45,7002.76,3628.39
69.0,3362.33,672.46,199.18,105.26,195.59,103.64,1287.29,1403.54,7051.26,7067.78,8219.19,3908.54
69.0,4330.79,760.35,233.69,121.83,246.84,125.28,1722.55,1574.56,6990.04,7381.46,7568.78,3765.28
69.0,4370.22,843.13,238.39,129.29,263.06,130.97,1374.34,1290.66,6784.96,6799.8,7711.0,3409.52
69.0,4402.7,760.35,223.49,121.0,247.69,117.3,898.82,941.77,5365.73,5249.87,6028.1,2968.61
69.0,3848.3,737.87,221.14,115.2,232.32,119.58,1017.43,963.43,5068.82,5328.95,5535.08,2542.02
69.0,6189.99,961.68,286.23,150.01,349.33,176.53,680.1,636.21,3056.8,3198.25,3315.55,1750.13
69.0,6016.01,1168.12,321.52,176.53,363.85,206.14,439.61,578.06,2980.28,3060.3,3034.91,1597.32
70.0,4900.26,1425.66,322.3,197.25,334.81,207.28,853.11,1243.91,3809.78,4365.08,4062.66,2547.59
70.0,4838.79,1439.97,294.86,187.31,344.2,222.08,852.03,944.05,3269.02,3781.67,4245.65,2487.9
70.0,7027.38,1566.69,355.24,216.32,473.17,275.61,787.82,842.58,3251.68,3417.91,4153.68,2273.02
70.0,7892.61,1678.09,432.09,250.3,486.84,246.0,690.98,955.45,3302.69,3645.48,3858.82,2375.68
70.0,6894.0,1280.54,380.33,208.86,415.09,207.28,823.73,962.29,3444.52,3829.11,4306.33,2355.79
70.0,9006.04,1847.74,494.04,284.28,559.44,305.22,845.5,901.87,3354.73,3476.78,4262.71,2253.12
70.0,8653.46,1895.77,487.77,283.45,540.65,297.25,763.89,1050.09,3898.55,4104.13,4374.59,2351.01
70.0,5791.01,1668.89,380.33,237.04,415.09,244.86,954.31,1205.15,3547.56,4155.09,3932.77,2555.55
70.0,5595.0,1413.4,315.24,197.25,371.53,214.11,854.2,1134.46,3381.26,4071.62,4036.11,2729.85
70.0,5576.44,1388.87,346.61,203.88,351.89,199.3,712.74,1128.76,2992.52,3670.96,3313.65,2548.39
71.0,5315.48,1174.25,333.28,192.28,336.52,170.83,780.21,979.4,4065.87,4041.74,3544.04,1542.4
71.0,3090.93,909.56,232.12,135.09,193.03,108.19,414.59,448.08,2216.08,2093.8,2429.06,1068.06
71.0,3389.01,838.02,220.36,127.63,211.82,109.33,472.26,337.49,1718.18,1630.76,2238.49,1021.11
71.0,3017.87,739.91,187.42,111.89,208.4,111.61,689.89,494.83,2808.87,2734.33,3226.43,1490.67
71.0,2451.87,674.51,145.08,94.48,184.49,111.61,667.04,832.32,3165.97,3604.18,3739.36,1819.37
71.0,2792.86,766.48,152.92,103.6,215.23,134.39,645.28,853.98,4183.21,4030.32,4477.94,2015.15
71.0,4668.3,891.17,229.77,135.09,286.98,144.64,908.61,1062.63,4575.0,4567.17,4815.46,2343.05
71.0,5562.52,953.51,294.86,158.3,315.16,153.75,1017.43,1199.45,4650.5,4736.75,5187.12,2410.7
71.0,5060.32,831.89,265.84,149.18,311.75,158.3,697.51,945.19,4407.67,4241.2,4422.0,1989.68
71.0,5484.81,984.17,343.48,183.16,332.25,159.44,603.93,781.01,3848.55,4043.5,3539.3,1942.73
72.0,7063.34,1443.04,388.17,222.95,423.64,218.66,644.19,709.18,2565.02,3040.97,3233.06,2178.31
72.0,7370.69,1644.37,412.48,239.52,480.01,265.36,653.98,938.35,2824.18,3589.24,3029.22,2195.82
72.0,7882.17,1814.01,441.5,259.41,491.96,290.41,853.11,767.33,2341.58,3075.24,3424.58,2344.64
72.0,6619.12,1674.0,385.82,231.23,429.61,243.72,768.24,784.43,2975.18,3439.88,4246.6,2575.45
72.0,5861.76,1469.61,340.34,203.88,376.66,224.36,1129.51,1294.08,4115.87,4652.4,4944.41,2909.71
72.0,5908.15,1539.1,339.55,209.69,393.74,231.19,1007.63,1202.87,3894.47,4493.37,4722.55,2997.26
72.0,5322.44,1284.63,300.35,182.34,357.02,209.55,1068.57,1209.71,3999.56,4585.62,5371.06,3177.13
72.0,5200.66,1378.65,309.76,194.77,350.18,200.44,1003.28,1489.05,4892.31,5430.87,5399.5,3266.27
72.0,4785.44,959.64,280.74,154.99,292.1,146.92,917.32,1339.69,4055.67,4726.21,4749.1,2896.98
72.0,5460.46,1157.9,319.95,177.36,333.95,183.36,838.97,922.39,3755.71,3981.12,4570.85,2415.48
73.0,4137.1,998.47,258.78,150.01,259.65,138.94,486.41,769.61,3151.69,3552.34,4020.94,2554.76
73.0,3246.35,980.08,228.2,137.58,222.92,129.83,790.0,596.3,2469.11,3258.0,5651.7,3644.31
73.0,3166.32,864.59,186.64,116.03,210.96,124.14,2198.07,1515.27,7492.02,7980.69,10659.63,5502.67
73.0,3463.24,780.79,195.26,113.55,216.94,116.17,2933.67,1986.16,7530.8,8293.48,9593.0,4932.03
73.0,3687.09,829.85,219.57,123.49,230.61,121.86,1207.85,1787.77,5902.41,7106.44,6101.1,4305.68
73.0,3295.06,781.81,203.89,116.03,207.55,112.75,607.19,1453.7,3226.17,4510.94,3469.14,3009.2
73.0,3365.81,791.01,189.77,114.37,224.63,127.55,540.81,1235.93,3083.33,3993.42,3398.98,2727.46
73.0,3525.87,687.79,170.17,98.63,221.21,130.97,683.36,1302.06,3122.1,4141.91,3663.51,2648.67
73.0,6103.0,1134.4,288.58,163.27,380.08,207.28,684.45,1087.71,3319.02,3975.85,3534.56,2078.03
73.0,6607.53,1277.47,330.14,188.14,422.78,232.33,482.05,790.13,2743.57,3023.4,2718.24,1655.42
74.0,2218.75,549.83,172.52,92.83,138.36,75.17,995.66,1151.56,4812.73,4935.32,5949.41,2853.21
74.0,2368.36,528.36,173.31,91.17,147.76,74.03,1243.76,1123.06,4581.12,4860.64,5752.2,2969.41
74.0,2437.95,512.01,181.15,94.48,163.13,83.14,1365.64,1701.12,6067.69,6697.0,6109.64,3711.16
74.0,2218.75,510.99,183.5,99.46,158.01,83.14,1108.83,1660.07,5833.03,6243.62,5782.54,3225.68
74.0,2048.25,443.54,166.25,92.83,146.05,79.72,760.62,1307.76,4043.43,4559.26,3439.75,2152.04
74.0,2621.21,479.31,168.6,93.65,177.65,91.11,403.71,949.75,2782.34,3164.86,2870.88,1672.13
