ID,NIR_R,NIR_S,NIR_T,NIR_U,NIR_V,NIR_W,Vis_Violet,Vis_Blue,Vis_Green,Vis_Yellow,Vis_Orange,Vis_Red
99.0,2207.15,691.88,141.94,98.63,168.26,95.67,437.44,574.64,1423.31,1969.91,1600.41,1105.47
99.0,2378.8,608.08,125.47,85.37,167.4,93.39,353.65,571.22,1452.9,1920.71,1531.2,853.18
99.0,2945.96,637.72,152.13,93.65,185.34,95.67,280.74,573.5,1486.57,1868.87,1177.56,607.25
99.0,3025.98,658.15,171.74,100.28,193.88,97.94,193.69,522.19,1136.61,1461.18,664.63,429.77
99.0,2958.71,620.34,160.76,92.83,189.61,99.08,225.25,446.94,727.47,1020.98,572.66,459.22
99.0,2301.09,563.11,157.62,87.85,155.45,85.42,448.32,555.26,829.5,1243.28,904.5,670.13
100.0,557.88,133.88,157.62,99.46,73.45,37.58,304.68,461.76,942.75,1226.58,577.4,330.29
100.0,664.58,169.65,200.75,122.66,83.7,39.86,367.8,499.39,906.02,1060.52,516.72,282.54
100.0,679.66,151.25,199.18,115.2,84.56,38.72,416.76,511.93,843.78,979.68,494.91,290.49
100.0,690.1,151.25,180.36,103.6,81.14,39.86,348.21,430.98,701.96,799.56,413.38,240.35
100.0,1002.09,219.73,199.18,120.18,115.3,61.5,379.77,474.31,698.9,827.68,397.26,250.7
100.0,771.28,178.85,188.21,112.72,102.49,54.67,316.65,428.7,619.32,757.39,335.63,214.09
100.0,753.89,221.77,201.54,126.81,110.18,61.5,281.83,385.37,515.25,636.14,293.91,193.4
100.0,830.43,284.11,236.83,149.18,119.57,67.19,297.07,377.39,475.46,625.59,337.53,212.5
100.0,1141.27,358.71,268.19,160.79,139.22,77.44,207.84,271.36,426.48,525.43,316.67,162.36
100.0,1365.11,436.39,283.88,166.59,152.88,79.72,220.9,287.32,484.64,572.87,347.96,173.5
